"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",2,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",19,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",12,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",51,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",2,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",15,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",20,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",12,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",54,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",2,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",17,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",4,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",2,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",16,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",9,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",157,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",12,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",91,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",404,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",16,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",125,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",161,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",12,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",93,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",420,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",17,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",134,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",4,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",15,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",11,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",146,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",14,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",101,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",2,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",437,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",20,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",4,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",150,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",150,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",14,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",101,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",2,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",452,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",20,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",4,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",161,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",7,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",11,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",27,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",7,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",7,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",11,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",28,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",8,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",3,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",7,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",4,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",72,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",39,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",205,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",12,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",74,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",75,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",39,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",212,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",12,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",78,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",31,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",12,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",32,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",13,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",59,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",43,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",174,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",57,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",60,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",43,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",180,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",62,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",2,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",1,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",16,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",12,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",214,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",19,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",105,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",556,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",19,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",4,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",193,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",216,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",20,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",106,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",572,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",19,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",4,,
"ITE","Centro","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",205,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",5,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",5,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",48,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",23,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",136,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",50,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",48,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",6,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",23,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",141,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",6,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",2,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",55,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",12,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",9,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",33,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",10,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",12,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",9,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",34,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",10,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",2,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",2,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",19,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",3,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",8,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",70,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",3,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",36,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",19,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",3,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",8,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",72,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",3,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",38,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",2,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",8,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",5,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",135,,
