"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",4,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",56,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",44,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",51,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",57,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",46,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",54,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",9,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",9,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",16,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",9,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",9,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",2,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",253,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",255,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",255,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",255,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",257,,
"ITC4","Lombardia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",257,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",6,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",6,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",5,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",35,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",17,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",22,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",41,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",23,,
"ITC4","Lombardia","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",27,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",3,,
"ITC4","Lombardia","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",6,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",7,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",45,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",37,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",52,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",45,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",43,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",59,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",3,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",55,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",45,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",46,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",55,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",48,,
"ITC4","Lombardia","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",47,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",3,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",7,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",6,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",10,,
"ITC4","Lombardia","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",7,,
"ITC4","Lombardia","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITC4","Lombardia","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",4,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",21,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",12,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",13,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",25,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",14,,
"ITC4","Lombardia","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",13,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",12,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",23,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",16,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",434,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",384,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",404,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",446,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",407,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",420,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",15,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",22,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",11,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",16,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",22,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",11,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",213,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",266,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",261,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",215,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",268,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",261,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITD","Nord-est","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",8,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",3,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",23,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",22,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",22,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",31,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",25,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",25,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD","Nord-est","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",1,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",7,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",4,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",7,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",42,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",46,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",51,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",49,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",50,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",58,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",49,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",65,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",65,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",50,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",65,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",65,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",1,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",13,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",14,,
"ITD","Nord-est","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","WRL_X_ITA","Paesi esteri","2022","2022",3,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",2,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",2,,
"ITD","Nord-est","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",1,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2020","2020",3,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2021","2021",3,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WRL_X_ITA","Paesi esteri","2022","2022",4,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2020","2020",38,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2021","2021",13,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WRL_X_ITA","Paesi esteri","2022","2022",24,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2020","2020",41,,
"ITD","Nord-est","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WRL_X_ITA","Paesi esteri","2021","2021",16,,
